Date,Symbol,Open,Close,Trend,Percent Change,Balance
2020-10-02,LUV,36.14,38.76,Bullish,-1.71,10161.09
2020-10-05,BDX,234.17,238.14,Bullish,-1.07,10052.22
2020-10-08,DFS,64.35,65.41,Bullish,-1.98,9853.3
2020-10-09,MSCI,349.27,352.33,Bullish,-0.6,9794.42
2020-10-12,TTWO,164.94,167.14,Bullish,1.12,9904.5
2020-10-13,RCL,64.19,60.61,Bearish,2.35,10136.97
2020-10-14,ILMN,345.5,330.12,Bearish,1.27,10265.26
2020-10-15,EXR,112.88,114.94,Bullish,-0.06,10258.99
2020-10-19,WELL,54.74,52.58,Bearish,-1.12,10143.92
2020-10-20,NOV,8.89,9.14,Bullish,-0.22,10121.45
2020-10-21,SIVB,274.07,277.4,Bullish,2.55,10379.99
2020-10-22,COO,349.28,353.18,Bullish,0.68,10450.94
2020-10-23,XLNX,113.5,116.82,Bullish,-0.76,10371.27
2020-10-26,CAT,166.64,163.2,Bearish,1.89,10567.79
2020-10-27,ROL,59.66,59.29,Bearish,-5.21,10016.93
2020-10-28,AEP,92.07,90.32,Bearish,-0.53,9963.54
2020-10-29,VAR,172.5,172.28,Bearish,-0.26,9937.53
2020-10-30,AIV,30.92,31.9,Bullish,-0.09,9928.25
2020-11-02,CHRW,89.97,87.34,Bearish,-0.81,9847.48
2020-11-03,IDXX,437.32,444.1,Bullish,3.1,10152.47
2020-11-04,CMG,1238.0,1277.37,Bullish,0.05,10157.12
